,CPU,throughput
142,274650.35,0.2
143,270322.07,0.2
144,272791.01,0.2
145,278431.73,0.2
146,277852.99,0.2
147,273018.59,0.2
148,271629.9,0.2
149,271200.5,0.2
150,271006.74,0.2
151,270416.64,0.2
152,273841.86,0.2
153,265020.25,0.2
154,272945.88,0.2
155,273993.04,0.2
156,270518.78,0.2
157,273942.11,0.2
158,273730.04,0.2
159,278088.38,0.2
160,433100.92,0.3
161,432752.83,0.3
162,429209.15,0.3
163,428729.41,0.3
164,424042.6,0.3
165,440145.49,0.3
166,434713.44,0.3
167,434250.0,0.3
168,434791.75,0.3
169,430063.41,0.3
170,434664.3,0.3
171,433601.48,0.3
172,434702.83,0.3
173,435243.25,0.3
174,433827.97,0.3
175,428935.62,0.3
176,429918.07,0.3
177,435006.37,0.3
178,429526.46,0.3
179,434405.98,0.3
180,428890.6,0.3
181,439702.65,0.3
182,429874.76,0.3
183,429620.13,0.3
184,434167.22,0.3
185,434636.97,0.3
186,434540.99,0.3
187,434983.02,0.3
188,429088.94,0.3
189,424664.48,0.3
190,439046.97,0.3
191,430057.54,0.3
192,429232.62,0.3
193,430034.71,0.3
194,434242.24,0.3
195,434247.97,0.3
196,428309.93,0.3
197,434119.47,0.3
198,434335.97,0.3
199,434005.03,0.3
200,436066.81,0.3
201,434501.41,0.3
202,434883.91,0.3
203,437758.88,0.3
204,438574.96,0.3
205,438745.99,0.3
206,434447.95,0.3
207,438324.4,0.3
208,434857.75,0.3
209,435226.99,0.3
210,434450.22,0.3
211,433775.13,0.3
212,429941.27,0.3
213,435524.28,0.3
214,434127.22,0.3
215,437941.96,0.3
216,438426.51,0.3
217,434266.04,0.3
218,430112.11,0.3
219,433849.28,0.3
220,430351.61,0.3
221,431507.06,0.3
222,434779.18,0.3
223,429181.26,0.3
224,435907.32,0.3
225,436585.91,0.3
226,435319.92,0.3
227,434682.45,0.3
228,436582.11,0.3
229,434221.37,0.3
230,439406.91,0.3
231,434680.65,0.3
232,434451.77,0.3
233,434905.33,0.3
234,433948.42,0.3
235,440427.85,0.3
236,435180.32,0.3
237,434220.95,0.3
238,429707.44,0.3
239,438393.23,0.3
240,593331.46,0.4
241,602301.01,0.4
242,601814.69,0.4
243,599008.95,0.4
244,604338.24,0.4
245,603590.75,0.4
246,593988.64,0.4
247,590669.93,0.4
248,593377.84,0.4
249,595851.45,0.4
250,599823.83,0.4
251,600411.46,0.4
252,594650.07,0.4
253,590350.96,0.4
254,604351.58,0.4
255,596313.26,0.4
256,594780.2,0.4
257,596565.45,0.4
258,599641.84,0.4
259,593308.63,0.4
260,594480.88,0.4
261,599049.74,0.4
262,600861.87,0.4
263,588878.83,0.4
264,595934.58,0.4
265,593769.01,0.4
266,598192.29,0.4
267,596078.14,0.4
268,590070.54,0.4
269,594754.61,0.4
270,605348.41,0.4
271,599467.08,0.4
272,595698.26,0.4
273,595893.72,0.4
274,600592.49,0.4
275,602552.23,0.4
276,595720.96,0.4
277,598564.07,0.4
278,593423.99,0.4
279,593425.38,0.4
280,605488.88,0.4
281,605105.8,0.4
282,604738.81,0.4
283,593907.6,0.4
284,590557.73,0.4
285,600474.67,0.4
286,595447.85,0.4
287,598778.72,0.4
288,593893.79,0.4
289,593726.84,0.4
290,595868.75,0.4
291,593538.3,0.4
292,593877.57,0.4
293,594434.9,0.4
294,599681.42,0.4
295,598267.79,0.4
296,599725.5,0.4
297,600238.8,0.4
298,603017.68,0.4
299,595092.67,0.4
300,604040.71,0.4
301,603807.86,0.4
302,605605.1,0.4
303,595041.87,0.4
304,601599.47,0.4
305,596469.62,0.4
306,601001.61,0.4
307,594993.68,0.4
308,594805.4,0.4
309,599872.14,0.4
310,605145.77,0.4
311,604862.93,0.4
312,602774.09,0.4
313,599218.96,0.4
314,605621.26,0.4
315,594839.68,0.4
316,594726.24,0.4
317,605443.91,0.4
318,594843.12,0.4
319,599612.62,0.4
320,755132.4,0.5
321,764918.83,0.5
322,756374.91,0.5
323,764388.31,0.5
324,754935.62,0.5
325,756080.87,0.5
326,745266.67,0.5
327,756143.9,0.5
328,745824.04,0.5
329,758618.35,0.5
330,766887.5,0.5
331,765011.53,0.5
332,755893.66,0.5
333,759647.84,0.5
334,761419.44,0.5
335,762606.16,0.5
336,763643.76,0.5
337,756360.81,0.5
338,750236.91,0.5
339,766374.25,0.5
340,760440.01,0.5
341,756188.1,0.5
342,753580.38,0.5
343,755400.11,0.5
344,756147.14,0.5
345,755764.83,0.5
346,760904.39,0.5
347,759817.49,0.5
348,758574.05,0.5
349,761416.49,0.5
350,758030.13,0.5
351,761688.43,0.5
352,760559.37,0.5
353,764511.93,0.5
354,758417.57,0.5
355,759814.58,0.5
356,756508.88,0.5
357,759463.15,0.5
358,758066.62,0.5
359,758365.81,0.5
360,762988.2,0.5
361,755478.93,0.5
362,761148.08,0.5
363,755131.54,0.5
364,754975.87,0.5
365,764250.55,0.5
366,763069.92,0.5
367,764673.06,0.5
368,764330.94,0.5
369,764022.42,0.5
370,764096.57,0.5
371,765521.1,0.5
372,755823.47,0.5
373,765361.51,0.5
374,761147.54,0.5
375,751070.33,0.5
376,758938.29,0.5
377,760009.7,0.5
378,755344.93,0.5
379,765588.0,0.5
380,754737.05,0.5
381,760024.99,0.5
382,766844.97,0.5
383,763610.57,0.5
384,751107.42,0.5
385,759552.87,0.5
386,758182.07,0.5
387,753645.28,0.5
388,758435.46,0.5
389,761566.39,0.5
390,758683.13,0.5
391,758565.5,0.5
392,755766.6,0.5
393,758550.49,0.5
394,763100.14,0.5
395,760027.89,0.5
396,765828.52,0.5
397,765330.07,0.5
398,765509.09,0.5
399,760025.63,0.5
400,924893.18,0.6
401,919296.46,0.6
402,923165.92,0.6
403,930674.21,0.6
404,924324.78,0.6
405,916402.02,0.6
406,911213.54,0.6
407,921656.41,0.6
408,906590.32,0.6
409,917018.51,0.6
410,914685.43,0.6
411,921221.37,0.6
412,928694.57,0.6
413,920147.48,0.6
414,910375.28,0.6
415,919791.52,0.6
416,905264.52,0.6
417,920911.98,0.6
418,926295.12,0.6
419,921432.57,0.6
420,926359.08,0.6
421,922170.04,0.6
422,925119.87,0.6
423,930205.61,0.6
424,921180.45,0.6
425,916975.95,0.6
426,916726.75,0.6
427,926907.95,0.6
428,921751.15,0.6
429,921965.14,0.6
430,920295.33,0.6
431,920406.95,0.6
432,922873.46,0.6
433,920972.89,0.6
434,925384.29,0.6
435,921301.8,0.6
436,923821.79,0.6
437,924648.46,0.6
438,919786.81,0.6
439,919467.97,0.6
440,915325.22,0.6
441,914271.25,0.6
442,911514.37,0.6
443,929507.24,0.6
444,928042.08,0.6
445,927470.39,0.6
446,915295.48,0.6
447,922088.56,0.6
448,922018.04,0.6
449,921537.46,0.6
450,922241.72,0.6
451,923757.2,0.6
452,926884.58,0.6
453,931754.25,0.6
454,928351.72,0.6
455,927025.3,0.6
456,914990.54,0.6
457,925548.97,0.6
458,925983.85,0.6
459,926112.53,0.6
460,919856.0,0.6
461,923094.96,0.6
462,921214.56,0.6
463,922266.86,0.6
464,921842.1,0.6
465,930246.37,0.6
466,921790.41,0.6
467,921568.17,0.6
468,911995.29,0.6
469,916621.72,0.6
470,922178.29,0.6
471,921650.55,0.6
472,915381.49,0.6
473,926440.98,0.6
474,911399.01,0.6
475,914789.82,0.6
476,927054.67,0.6
477,927375.07,0.6
478,919909.52,0.6
479,932641.96,0.6
480,1089772.39,0.7
481,1086216.68,0.7
482,1076196.5,0.7
483,1077768.43,0.7
484,1090040.05,0.7
485,1091147.31,0.7
486,1087368.66,0.7
487,1086324.61,0.7
488,1080612.84,0.7
489,1079425.34,0.7
490,1075955.93,0.7
491,1075842.56,0.7
492,1077039.76,0.7
493,1069457.56,0.7
494,1080089.64,0.7
495,1080404.06,0.7
496,1085563.09,0.7
497,1074595.86,0.7
498,1082555.27,0.7
499,1077339.1,0.7
500,1077230.64,0.7
501,1075927.0,0.7
502,1096068.2,0.7
503,1077795.42,0.7
504,1081735.2,0.7
505,1090428.24,0.7
506,1091537.87,0.7
507,1085197.08,0.7
508,1089999.23,0.7
509,1074887.75,0.7
510,1071711.22,0.7
511,1076146.82,0.7
512,1074624.9,0.7
513,1096250.91,0.7
514,1086324.95,0.7
515,1091603.69,0.7
516,1076164.76,0.7
517,1080676.24,0.7
518,1096270.58,0.7
519,1090534.71,0.7
520,1080669.11,0.7
521,1090163.86,0.7
522,1087581.22,0.7
523,1088164.08,0.7
524,1079695.92,0.7
525,1074534.93,0.7
526,1085208.01,0.7
527,1082367.88,0.7
528,1084764.47,0.7
529,1080583.88,0.7
530,1079064.08,0.7
531,1081253.42,0.7
532,1076317.63,0.7
533,1080959.24,0.7
534,1080820.86,0.7
535,1091409.65,0.7
536,1084684.25,0.7
537,1089803.74,0.7
538,1082488.82,0.7
539,1091212.55,0.7
540,1087649.3,0.7
541,1076080.46,0.7
542,1091866.64,0.7
543,1091870.37,0.7
544,1093925.03,0.7
545,1095508.73,0.7
546,1071201.69,0.7
547,1079835.97,0.7
548,1085092.33,0.7
549,1075954.66,0.7
550,1075080.16,0.7
551,1086089.75,0.7
552,1086016.06,0.7
553,1085298.34,0.7
554,1081870.3,0.7
555,1093035.23,0.7
556,1087740.17,0.7
557,1081820.48,0.7
558,1080338.03,0.7
559,1075219.54,0.7
560,1245249.56,0.8
561,1259166.74,0.8
562,1233067.35,0.8
563,1250478.39,0.8
564,1237402.98,0.8
565,1241586.18,0.8
566,1247970.32,0.8
567,1247978.05,0.8
568,1232267.58,0.8
569,1235894.1,0.8
570,1249492.17,0.8
571,1260433.76,0.8
572,1243045.7,0.8
573,1241537.95,0.8
574,1243068.1,0.8
575,1240020.67,0.8
576,1232193.22,0.8
577,1241608.1,0.8
578,1240871.28,0.8
579,1240306.53,0.8
580,1245797.3,0.8
581,1235291.08,0.8
582,1250282.56,0.8
583,1248163.77,0.8
584,1240388.18,0.8
585,1246656.97,0.8
586,1235847.14,0.8
587,1229991.21,0.8
588,1243564.32,0.8
589,1258017.71,0.8
590,1251451.37,0.8
591,1253589.58,0.8
592,1236994.21,0.8
593,1237275.73,0.8
594,1257131.17,0.8
595,1246335.45,0.8
596,1241550.74,0.8
597,1242316.19,0.8
598,1243080.26,0.8
599,1255704.86,0.8
600,1260668.63,0.8
601,1236893.16,0.8
602,1238431.9,0.8
603,1247294.03,0.8
604,1255640.23,0.8
605,1239720.68,0.8
606,1241974.24,0.8
607,1234435.0,0.8
608,1250286.17,0.8
609,1231518.28,0.8
610,1243291.78,0.8
611,1236971.44,0.8
612,1246296.05,0.8
613,1254091.06,0.8
614,1235765.5,0.8
615,1245339.23,0.8
616,1242525.25,0.8
617,1241497.71,0.8
618,1247942.4,0.8
619,1248333.85,0.8
620,1255671.72,0.8
621,1242283.76,0.8
622,1235536.76,0.8
623,1245582.42,0.8
624,1247232.5,0.8
625,1247593.74,0.8
626,1258512.03,0.8
627,1235663.23,0.8
628,1239672.11,0.8
629,1255938.83,0.8
630,1241413.67,0.8
631,1251887.87,0.8
632,1252754.89,0.8
633,1247335.71,0.8
634,1236772.42,0.8
635,1237432.17,0.8
636,1242780.09,0.8
637,1232576.73,0.8
638,1237658.42,0.8
639,1245451.66,0.8
640,1419386.99,0.9
641,1434218.9,0.9
642,1412219.86,0.9
643,1434505.07,0.9
644,1443224.69,0.9
645,1418671.72,0.9
646,1426611.3,0.9
647,1425021.21,0.9
648,1431910.61,0.9
649,1437728.77,0.9
650,1423541.73,0.9
651,1424191.13,0.9
652,1433022.78,0.9
653,1415885.8,0.9
654,1423630.64,0.9
655,1434788.53,0.9
656,1435156.67,0.9
657,1423889.83,0.9
658,1430086.43,0.9
659,1440418.55,0.9
660,1423573.91,0.9
661,1411512.74,0.9
662,1418563.53,0.9
663,1420799.19,0.9
664,1417488.67,0.9
665,1428212.78,0.9
666,1432344.78,0.9
667,1424267.04,0.9
668,1431100.84,0.9
669,1434180.72,0.9
670,1427141.23,0.9
671,1411279.68,0.9
672,1410498.78,0.9
673,1418607.7,0.9
674,1408328.88,0.9
675,1422330.62,0.9
676,1433396.03,0.9
677,1433951.58,0.9
678,1433972.83,0.9
679,1411748.93,0.9
680,1415950.68,0.9
681,1415704.63,0.9
682,1423445.78,0.9
683,1427505.92,0.9
684,1432719.51,0.9
685,1425395.92,0.9
686,1412841.35,0.9
687,1419778.59,0.9
688,1417690.82,0.9
689,1423287.24,0.9
690,1413991.31,0.9
691,1417182.49,0.9
692,1416705.24,0.9
693,1422094.63,0.9
694,1423910.22,0.9
695,1429740.89,0.9
696,1410566.89,0.9
697,1417284.81,0.9
698,1426126.36,0.9
699,1415621.41,0.9
700,1430996.38,0.9
701,1421543.26,0.9
702,1412943.92,0.9
703,1418077.35,0.9
704,1426677.62,0.9
705,1432248.17,0.9
706,1419879.4,0.9
707,1407899.96,0.9
708,1425829.31,0.9
709,1416568.1,0.9
710,1428984.89,0.9
711,1420666.41,0.9
712,1424717.28,0.9
713,1400765.45,0.9
714,1417818.34,0.9
715,1418338.49,0.9
716,1422211.39,0.9
717,1446221.4,0.9
718,1414380.4,0.9
719,1417604.43,0.9
720,1577756.55,1.0
721,1582861.58,1.0
722,1579512.42,1.0
723,1598779.15,1.0
724,1568515.81,1.0
725,1574321.07,1.0
726,1590498.19,1.0
727,1588371.01,1.0
728,1582670.58,1.0
729,1583118.13,1.0
730,1585662.71,1.0
731,1560038.66,1.0
732,1585881.34,1.0
733,1578949.26,1.0
734,1593377.26,1.0
735,1562867.99,1.0
736,1565236.76,1.0
737,1586047.12,1.0
738,1581489.93,1.0
739,1596083.55,1.0
740,1565517.58,1.0
741,1579145.98,1.0
742,1597250.59,1.0
743,1585826.86,1.0
744,1561270.65,1.0
745,1563893.08,1.0
746,1576573.66,1.0
747,1574551.65,1.0
748,1592034.23,1.0
749,1552040.19,1.0
750,1567952.44,1.0
751,1585715.34,1.0
752,1579606.63,1.0
753,1574007.79,1.0
754,1579591.08,1.0
755,1564461.99,1.0
756,1574025.46,1.0
757,1569836.55,1.0
758,1590480.41,1.0
759,1580912.86,1.0
760,1572508.25,1.0
761,1572383.5,1.0
762,1562301.23,1.0
763,1572790.48,1.0
764,1572647.97,1.0
765,1588288.76,1.0
766,1579110.11,1.0
767,1573181.98,1.0
768,1577173.16,1.0
769,1580119.73,1.0
770,1570234.08,1.0
771,1587661.93,1.0
772,1569604.75,1.0
773,1579490.53,1.0
774,1586242.63,1.0
775,1587347.69,1.0
776,1574901.83,1.0
777,1579378.7,1.0
778,1592097.16,1.0
779,1581891.73,1.0
780,1584660.85,1.0
781,1578723.46,1.0
782,1588841.16,1.0
783,1569620.28,1.0
784,1560302.5,1.0
785,1562890.99,1.0
786,1578190.34,1.0
787,1579759.22,1.0
788,1582172.71,1.0
789,1578895.02,1.0
790,1573699.93,1.0
791,1581856.44,1.0
792,1582768.26,1.0
793,1570499.77,1.0
794,1572144.49,1.0
795,1569515.27,1.0
796,1565671.24,1.0
797,1580260.97,1.0
798,1567462.47,1.0
799,1578071.55,1.0
