,CPU,throughput
174,111297.73,0.3
175,114689.71,0.3
176,114000.15,0.3
177,118474.08,0.3
178,116738.32,0.3
179,114082.29,0.3
180,113518.0,0.3
181,112225.09,0.3
182,115934.12,0.3
183,115293.88,0.3
184,113889.11,0.3
185,115587.25,0.3
186,116396.66,0.3
187,112766.38,0.3
188,111876.79,0.3
189,113649.74,0.3
190,117654.67,0.3
191,111432.9,0.3
192,115211.43,0.3
193,115569.29,0.3
194,111846.45,0.3
195,115669.3,0.3
196,113545.13,0.3
197,112405.44,0.3
198,113750.35,0.3
199,116039.83,0.3
200,108748.27,0.3
201,113740.23,0.3
202,115199.13,0.3
203,115010.87,0.3
204,115611.51,0.3
205,114443.22,0.3
206,112375.6,0.3
207,115498.21,0.3
208,114290.47,0.3
209,115786.19,0.3
210,117983.37,0.3
211,114722.44,0.3
212,113612.68,0.3
213,116313.82,0.3
214,114724.58,0.3
215,112244.35,0.3
216,115987.52,0.3
217,113927.91,0.3
218,111692.54,0.3
219,115221.28,0.3
220,112668.57,0.3
221,116040.68,0.3
222,113697.86,0.3
223,115096.38,0.3
224,114396.35,0.3
225,114865.2,0.3
226,113570.56,0.3
227,115228.2,0.3
228,115270.49,0.3
229,113943.2,0.3
230,114625.49,0.3
231,116485.75,0.3
232,116396.24,0.3
233,114925.86,0.3
234,112352.82,0.3
235,113922.83,0.3
236,112299.66,0.3
237,110961.25,0.3
238,115860.45,0.3
239,115263.7,0.3
240,157224.49,0.4
241,155974.57,0.4
242,158338.68,0.4
243,158277.16,0.4
244,152217.94,0.4
245,157233.92,0.4
246,157940.05,0.4
247,153603.96,0.4
248,155656.81,0.4
249,158234.83,0.4
250,150912.32,0.4
251,159123.29,0.4
252,157448.1,0.4
253,157628.8,0.4
254,157704.76,0.4
255,159296.69,0.4
256,157304.63,0.4
257,157740.92,0.4
258,155989.47,0.4
259,154690.72,0.4
260,157869.1,0.4
261,158487.91,0.4
262,155142.91,0.4
263,158834.04,0.4
264,158012.3,0.4
265,155416.04,0.4
266,156475.67,0.4
267,152333.66,0.4
268,154891.1,0.4
269,157573.17,0.4
270,160745.89,0.4
271,154900.38,0.4
272,155711.9,0.4
273,158299.92,0.4
274,158153.6,0.4
275,157955.08,0.4
276,152630.09,0.4
277,156596.12,0.4
278,157824.84,0.4
279,158391.11,0.4
280,157367.86,0.4
281,150706.09,0.4
282,155092.99,0.4
283,153841.26,0.4
284,156339.77,0.4
285,153995.57,0.4
286,157801.56,0.4
287,157129.24,0.4
288,155916.05,0.4
289,154052.28,0.4
290,156784.62,0.4
291,157814.37,0.4
292,160400.2,0.4
293,155327.32,0.4
294,155212.62,0.4
295,156082.83,0.4
296,156840.87,0.4
297,155088.47,0.4
298,157875.47,0.4
299,159453.36,0.4
300,157182.44,0.4
301,155105.27,0.4
302,157716.77,0.4
303,155122.2,0.4
304,152725.57,0.4
305,155240.33,0.4
306,157643.39,0.4
307,158097.75,0.4
308,158450.42,0.4
309,154276.99,0.4
310,154819.39,0.4
311,160350.12,0.4
312,156277.05,0.4
313,155815.53,0.4
314,153014.52,0.4
315,158333.35,0.4
316,159814.58,0.4
317,160206.67,0.4
318,160073.66,0.4
319,158144.22,0.4
320,200661.08,0.5
321,200138.97,0.5
322,197010.15,0.5
323,201341.04,0.5
324,201580.89,0.5
325,200229.75,0.5
326,201038.47,0.5
327,200014.6,0.5
328,196733.56,0.5
329,199547.52,0.5
330,198728.22,0.5
331,200887.61,0.5
332,198628.76,0.5
333,200043.14,0.5
334,199385.92,0.5
335,197502.62,0.5
336,200904.19,0.5
337,199348.66,0.5
338,200480.71,0.5
339,198852.35,0.5
340,194799.51,0.5
341,199624.36,0.5
342,195415.68,0.5
343,193893.88,0.5
344,198163.4,0.5
345,194805.88,0.5
346,197094.85,0.5
347,201268.86,0.5
348,201963.81,0.5
349,197893.14,0.5
350,196460.23,0.5
351,201059.18,0.5
352,196766.42,0.5
353,198679.93,0.5
354,191577.09,0.5
355,200572.11,0.5
356,200833.74,0.5
357,194782.7,0.5
358,196920.02,0.5
359,197825.63,0.5
360,196127.27,0.5
361,196874.11,0.5
362,196245.11,0.5
363,198620.89,0.5
364,197660.6,0.5
365,198898.72,0.5
366,196313.06,0.5
367,199801.44,0.5
368,198939.57,0.5
369,200897.39,0.5
370,200935.17,0.5
371,197405.73,0.5
372,197938.01,0.5
373,200630.65,0.5
374,201846.78,0.5
375,198451.25,0.5
376,199018.8,0.5
377,197073.52,0.5
378,199467.82,0.5
379,199815.52,0.5
380,199850.98,0.5
381,199972.14,0.5
382,198825.92,0.5
383,205634.4,0.5
384,198565.67,0.5
385,199056.58,0.5
386,196853.33,0.5
387,196540.37,0.5
388,199851.62,0.5
389,197581.68,0.5
390,198852.69,0.5
391,198592.9,0.5
392,201096.92,0.5
393,203266.23,0.5
394,193661.3,0.5
395,196625.26,0.5
396,196764.25,0.5
397,199450.38,0.5
398,201679.4,0.5
399,194713.59,0.5
400,246023.2,0.6
401,238956.33,0.6
402,240350.96,0.6
403,242481.88,0.6
404,241285.05,0.6
405,243036.59,0.6
406,237741.76,0.6
407,245678.62,0.6
408,237035.87,0.6
409,238274.17,0.6
410,239580.06,0.6
411,246100.76,0.6
412,237226.8,0.6
413,240455.99,0.6
414,243367.32,0.6
415,238900.01,0.6
416,240139.63,0.6
417,243480.89,0.6
418,240497.84,0.6
419,243385.09,0.6
420,244253.4,0.6
421,239797.49,0.6
422,239034.18,0.6
423,243460.86,0.6
424,236838.56,0.6
425,244253.23,0.6
426,240537.09,0.6
427,242705.8,0.6
428,244381.3,0.6
429,240442.68,0.6
430,242326.1,0.6
431,238054.67,0.6
432,241399.46,0.6
433,240402.87,0.6
434,239644.07,0.6
435,236265.07,0.6
436,237552.54,0.6
437,240778.02,0.6
438,241402.28,0.6
439,239142.68,0.6
440,240921.83,0.6
441,237864.58,0.6
442,237286.04,0.6
443,242053.41,0.6
444,239546.92,0.6
445,239937.93,0.6
446,240634.42,0.6
447,239251.56,0.6
448,234415.1,0.6
449,239976.13,0.6
450,240853.84,0.6
451,241789.4,0.6
452,243473.27,0.6
453,242723.86,0.6
454,247253.53,0.6
455,239490.81,0.6
456,239478.16,0.6
457,242433.07,0.6
458,242414.17,0.6
459,240396.64,0.6
460,245128.19,0.6
461,243297.78,0.6
462,242879.61,0.6
463,238002.67,0.6
464,237463.52,0.6
465,239727.59,0.6
466,242437.27,0.6
467,240610.35,0.6
468,237882.59,0.6
469,239863.17,0.6
470,239565.21,0.6
471,242837.75,0.6
472,242561.08,0.6
473,243340.76,0.6
474,239391.12,0.6
475,242279.35,0.6
476,241874.03,0.6
477,245656.38,0.6
478,240649.7,0.6
479,239886.83,0.6
480,277812.21,0.7
481,282789.79,0.7
482,280217.46,0.7
483,284211.27,0.7
484,287638.27,0.7
485,282996.01,0.7
486,278879.99,0.7
487,284185.44,0.7
488,284678.02,0.7
489,288948.31,0.7
490,286892.39,0.7
491,279745.2,0.7
492,285923.35,0.7
493,284127.28,0.7
494,287845.77,0.7
495,290474.03,0.7
496,288192.57,0.7
497,282260.47,0.7
498,284837.65,0.7
499,281526.51,0.7
500,282048.25,0.7
501,281189.29,0.7
502,283223.18,0.7
503,287226.25,0.7
504,281000.37,0.7
505,282228.63,0.7
506,282629.21,0.7
507,282838.1,0.7
508,286687.07,0.7
509,277959.85,0.7
510,282790.44,0.7
511,279596.92,0.7
512,287754.36,0.7
513,283871.18,0.7
514,284749.61,0.7
515,282680.86,0.7
516,280659.39,0.7
517,285238.41,0.7
518,275165.83,0.7
519,281159.09,0.7
520,282618.35,0.7
521,280102.91,0.7
522,282422.57,0.7
523,278817.97,0.7
524,282973.53,0.7
525,285816.86,0.7
526,278360.76,0.7
527,280950.29,0.7
528,282230.83,0.7
529,286650.49,0.7
530,283046.34,0.7
531,286389.3,0.7
532,283065.27,0.7
533,284610.8,0.7
534,286382.6,0.7
535,287750.3,0.7
536,279104.74,0.7
537,291620.29,0.7
538,284075.09,0.7
539,279562.92,0.7
540,283441.85,0.7
541,291518.81,0.7
542,282743.89,0.7
543,286445.38,0.7
544,288406.46,0.7
545,284625.08,0.7
546,277172.53,0.7
547,285748.03,0.7
548,283371.96,0.7
549,284236.81,0.7
550,285703.19,0.7
551,285793.36,0.7
552,283626.43,0.7
553,279603.86,0.7
554,285640.18,0.7
555,283929.92,0.7
556,282812.25,0.7
557,282505.03,0.7
558,282327.14,0.7
559,287208.46,0.7
560,323379.45,0.8
561,327771.53,0.8
562,323546.1,0.8
563,328074.19,0.8
564,325132.5,0.8
565,324535.96,0.8
566,316366.75,0.8
567,326717.19,0.8
568,331713.58,0.8
569,318571.66,0.8
570,322513.63,0.8
571,325624.49,0.8
572,321091.68,0.8
573,330522.71,0.8
574,326277.65,0.8
575,328623.02,0.8
576,320314.59,0.8
577,334582.54,0.8
578,323349.94,0.8
579,324735.11,0.8
580,321278.8,0.8
581,325238.41,0.8
582,324422.29,0.8
583,327490.29,0.8
584,327952.03,0.8
585,321257.59,0.8
586,325985.28,0.8
587,327335.26,0.8
588,325997.2,0.8
589,325639.79,0.8
590,328811.32,0.8
591,330055.95,0.8
592,316666.26,0.8
593,330931.19,0.8
594,327908.38,0.8
595,324287.9,0.8
596,329933.66,0.8
597,320857.75,0.8
598,323905.52,0.8
599,328340.81,0.8
600,327298.37,0.8
601,319849.54,0.8
602,322957.89,0.8
603,314222.71,0.8
604,328941.01,0.8
605,322344.84,0.8
606,319863.61,0.8
607,327456.45,0.8
608,320936.04,0.8
609,323193.11,0.8
610,333455.88,0.8
611,324207.72,0.8
612,325448.82,0.8
613,329076.62,0.8
614,327625.26,0.8
615,329447.65,0.8
616,333139.72,0.8
617,328010.49,0.8
618,329889.93,0.8
619,324352.84,0.8
620,324727.36,0.8
621,329893.88,0.8
622,331567.03,0.8
623,329840.65,0.8
624,332807.67,0.8
625,325018.25,0.8
626,328133.09,0.8
627,323514.41,0.8
628,333068.42,0.8
629,332916.62,0.8
630,330106.6,0.8
631,326733.76,0.8
632,328240.97,0.8
633,326052.34,0.8
634,325108.61,0.8
635,334133.88,0.8
636,318536.04,0.8
637,322774.04,0.8
638,329942.79,0.8
639,321160.86,0.8
640,370806.24,0.9
641,371042.01,0.9
642,367544.09,0.9
643,364322.89,0.9
644,376272.06,0.9
645,375798.4,0.9
646,364211.73,0.9
647,368116.1,0.9
648,372512.53,0.9
649,368649.48,0.9
650,376031.61,0.9
651,369730.76,0.9
652,366809.76,0.9
653,367938.81,0.9
654,373635.62,0.9
655,367381.85,0.9
656,368436.0,0.9
657,370739.22,0.9
658,372574.57,0.9
659,368136.31,0.9
660,367061.23,0.9
661,370099.91,0.9
662,367145.73,0.9
663,367458.4,0.9
664,379884.76,0.9
665,369326.88,0.9
666,368908.44,0.9
667,369316.5,0.9
668,371115.54,0.9
669,371044.58,0.9
670,376660.7,0.9
671,371694.26,0.9
672,362738.72,0.9
673,374770.16,0.9
674,368856.18,0.9
675,364508.87,0.9
676,376112.65,0.9
677,367166.37,0.9
678,376011.91,0.9
679,371191.08,0.9
680,372524.52,0.9
681,369838.46,0.9
682,373807.11,0.9
683,379562.94,0.9
684,376263.99,0.9
685,376359.29,0.9
686,366194.58,0.9
687,377507.6,0.9
688,371046.26,0.9
689,380554.46,0.9
690,370118.75,0.9
691,371137.81,0.9
692,375181.91,0.9
693,365194.29,0.9
694,372244.86,0.9
695,370163.7,0.9
696,369455.24,0.9
697,366304.1,0.9
698,373489.28,0.9
699,378948.2,0.9
700,380445.75,0.9
701,373859.77,0.9
702,370501.76,0.9
703,370272.49,0.9
704,369376.07,0.9
705,371677.8,0.9
706,362514.36,0.9
707,377130.74,0.9
708,370728.0,0.9
709,371843.06,0.9
710,371291.8,0.9
711,366068.09,0.9
712,368011.69,0.9
713,366607.34,0.9
714,365365.56,0.9
715,365558.2,0.9
716,371766.94,0.9
717,373407.51,0.9
718,376974.46,0.9
719,373876.33,0.9
720,417822.24,1.0
721,415940.67,1.0
722,417625.97,1.0
723,406938.85,1.0
724,419897.05,1.0
725,405676.93,1.0
726,409269.54,1.0
727,413346.07,1.0
728,417261.02,1.0
729,417105.08,1.0
730,411204.72,1.0
731,416801.79,1.0
732,422214.94,1.0
733,420342.7,1.0
734,415837.67,1.0
735,413526.62,1.0
736,414963.17,1.0
737,411612.14,1.0
738,417775.87,1.0
739,406780.51,1.0
740,411490.98,1.0
741,427861.67,1.0
742,411419.6,1.0
743,419218.66,1.0
744,416861.33,1.0
745,425619.06,1.0
746,412487.53,1.0
747,421512.59,1.0
748,416808.48,1.0
749,419000.63,1.0
750,414247.67,1.0
751,413177.52,1.0
752,412037.14,1.0
753,415284.28,1.0
754,414423.34,1.0
755,412678.02,1.0
756,412928.5,1.0
757,423477.24,1.0
758,418459.35,1.0
759,412347.99,1.0
760,419609.8,1.0
761,419636.05,1.0
762,415253.01,1.0
763,418836.66,1.0
764,415428.36,1.0
765,425281.1,1.0
766,421705.3,1.0
767,411142.36,1.0
768,413413.85,1.0
769,418402.71,1.0
770,406604.65,1.0
771,420865.91,1.0
772,425321.94,1.0
773,407223.29,1.0
774,418971.33,1.0
775,415798.81,1.0
776,423812.67,1.0
777,416691.23,1.0
778,427890.37,1.0
779,419779.63,1.0
780,413441.33,1.0
781,416709.47,1.0
782,426383.7,1.0
783,417799.68,1.0
784,414224.71,1.0
785,412646.21,1.0
786,414397.81,1.0
787,414555.09,1.0
788,417896.88,1.0
789,417166.94,1.0
790,420887.85,1.0
791,426109.15,1.0
792,422913.58,1.0
793,416909.23,1.0
794,418996.37,1.0
795,408374.66,1.0
796,409629.83,1.0
797,414232.57,1.0
798,417208.6,1.0
799,421810.97,1.0
